name,agent.tau,agent.epsilon_decay,agent.learning_rate,training.main_seed,training.batch_size,final_mean,final_sd
Step4_DQNAgent-20260102-0147,0.015,0.975,0.00075,501,64,88.34285714,28.4850265
Step4_DQNAgent-20260102-0147,0.015,0.975,0.00075,502,64,373.8285714,127.4161877
Step4_DQNAgent-20260102-0155,0.015,0.975,0.00075,503,64,425.6142857,57.48895369
Step4_DQNAgent-20260102-0158,0.015,0.975,0.00075,504,64,500,0
Step4_DQNAgent-20260102-0206,0.015,0.975,0.00075,505,64,280.7285714,32.64787082
Step4_DQNAgent-20260102-0218,0.015,0.975,0.00075,506,64,151.7428571,5.325640711
Step4_DQNAgent-20260102-0219,0.015,0.975,0.00075,507,64,269.8714286,116.5271178
Step4_DQNAgent-20260102-0228,0.015,0.975,0.00075,508,64,470.9285714,38.30677726
Step4_DQNAgent-20260102-0230,0.015,0.975,0.00075,509,64,500,0
Step4_DQNAgent-20260102-0246,0.015,0.975,0.00075,510,64,492.5142857,35.803329
Step4_DQNAgent-20260102-0251,0.015,0.975,0.00075,511,64,331.9428571,60.25087687
Step4_DQNAgent-20260102-0256,0.015,0.975,0.00075,512,64,58.94285714,52.71700341
Step4_DQNAgent-20260102-0304,0.015,0.975,0.00075,513,64,243.5285714,142.3518499
Step4_DQNAgent-20260102-0305,0.015,0.975,0.00075,514,64,500,0
Step4_DQNAgent-20260102-0312,0.015,0.975,0.00075,515,64,145.4,10.8396099
Step4_DQNAgent-20260102-0318,0.015,0.975,0.00075,516,64,500,0
Step4_DQNAgent-20260102-0326,0.015,0.975,0.00075,517,64,123.8285714,43.40078058
Step4_DQNAgent-20260102-0333,0.015,0.975,0.00075,518,64,500,0
Step4_DQNAgent-20260102-0333,0.015,0.975,0.00075,519,64,188.4142857,57.40719041
Step4_DQNAgent-20260102-0342,0.015,0.975,0.00075,520,64,500,0
Step4_DQNAgent-20260102-0353,0.015,0.975,0.00075,501,128,107.2285714,77.05863657
Step4_DQNAgent-20260102-0356,0.015,0.975,0.00075,502,128,475.5142857,80.5608453
Step4_DQNAgent-20260102-0409,0.015,0.975,0.00075,503,128,481.6285714,13.42723398
Step4_DQNAgent-20260102-0415,0.015,0.975,0.00075,504,128,178.4714286,12.61600053
Step4_DQNAgent-20260102-0418,0.015,0.975,0.00075,505,128,90.67142857,176.7483054
Step4_DQNAgent-20260102-0432,0.015,0.975,0.00075,506,128,241.7428571,96.16573279
Step4_DQNAgent-20260102-0433,0.015,0.975,0.00075,507,128,367.9714286,110.0649122
Step4_DQNAgent-20260102-0441,0.015,0.975,0.00075,508,128,376.9857143,40.32811598
Step4_DQNAgent-20260102-0447,0.015,0.975,0.00075,509,128,500,0
Step4_DQNAgent-20260102-0502,0.015,0.975,0.00075,510,128,258.8428571,57.62703624
Step4_DQNAgent-20260102-0505,0.015,0.975,0.00075,511,128,489.3571429,23.51293608
Step4_DQNAgent-20260102-0514,0.015,0.975,0.00075,512,128,499.9285714,0.593330276
Step4_DQNAgent-20260102-0520,0.015,0.975,0.00075,513,128,310.6285714,116.4540586
Step4_DQNAgent-20260102-0530,0.015,0.975,0.00075,514,128,283.5714286,7.847786637
Step4_DQNAgent-20260102-0530,0.015,0.975,0.00075,515,128,182.8714286,32.9965026
Step4_DQNAgent-20260102-0539,0.015,0.975,0.00075,516,128,227.7571429,54.56174372
Step4_DQNAgent-20260102-0545,0.015,0.975,0.00075,517,128,335.4142857,16.66604148
Step4_DQNAgent-20260102-0549,0.015,0.975,0.00075,518,128,500,0
Step4_DQNAgent-20260102-0554,0.015,0.975,0.00075,519,128,29.82857143,15.93017929
Step4_DQNAgent-20260102-0602,0.015,0.975,0.00075,520,128,64.6,37.41634479
Step4_DQNAgent-20260102-0607,0.015,0.975,0.00075,501,256,383.1714286,136.2947406
Step4_DQNAgent-20260102-0618,0.015,0.975,0.00075,502,256,491.9142857,24.8370362
Step4_DQNAgent-20260102-0619,0.015,0.975,0.00075,503,256,484.1571429,57.21454254
Step4_DQNAgent-20260102-0636,0.015,0.975,0.00075,504,256,500,0
Step4_DQNAgent-20260102-0637,0.015,0.975,0.00075,505,256,253.2285714,70.67494432
Step4_DQNAgent-20260102-0648,0.015,0.975,0.00075,506,256,487.8285714,58.18762054
Step4_DQNAgent-20260102-0658,0.015,0.975,0.00075,507,256,500,0
Step4_DQNAgent-20260102-0701,0.015,0.975,0.00075,508,256,124.2571429,21.88847428
Step4_DQNAgent-20260102-0717,0.015,0.975,0.00075,509,256,220.6,13.66580717
Step4_DQNAgent-20260102-0729,0.015,0.975,0.00075,510,256,244.6142857,48.6428068
Step4_DQNAgent-20260102-0738,0.015,0.975,0.00075,511,256,500,0
Step4_DQNAgent-20260102-0743,0.015,0.975,0.00075,512,256,500,0
Step4_DQNAgent-20260102-0755,0.015,0.975,0.00075,513,256,186.6142857,6.891594999
Step4_DQNAgent-20260102-0759,0.015,0.975,0.00075,514,256,153.6857143,8.255808098
Step4_DQNAgent-20260102-0807,0.015,0.975,0.00075,515,256,500,0
Step4_DQNAgent-20260102-0818,0.015,0.975,0.00075,516,256,500,0
Step4_DQNAgent-20260102-0820,0.015,0.975,0.00075,517,256,118.6714286,4.81284421
Step4_DQNAgent-20260102-0829,0.015,0.975,0.00075,518,256,500,0
Step4_DQNAgent-20260102-0842,0.015,0.975,0.00075,519,256,209.6142857,35.23970685
Step4_DQNAgent-20260102-0853,0.015,0.975,0.00075,520,256,500,0
Step4_DQNAgent-20260102-0854,0.03,0.975,0.00075,501,64,315.8285714,133.5678502
Step4_DQNAgent-20260102-0901,0.03,0.975,0.00075,502,64,200.4142857,16.06637381
Step4_DQNAgent-20260102-0910,0.03,0.975,0.00075,503,64,153.4142857,42.97723413
Step4_DQNAgent-20260102-0910,0.03,0.975,0.00075,504,64,467.9428571,37.60428764
Step4_DQNAgent-20260102-0916,0.03,0.975,0.00075,505,64,233.7428571,8.674569918
Step4_DQNAgent-20260102-0927,0.03,0.975,0.00075,506,64,485.4285714,54.4981183
Step4_DQNAgent-20260102-0928,0.03,0.975,0.00075,507,64,140.8285714,6.155070914
Step4_DQNAgent-20260102-0935,0.03,0.975,0.00075,508,64,127.7428571,77.05428248
Step4_DQNAgent-20260102-0939,0.03,0.975,0.00075,509,64,500,0
Step4_DQNAgent-20260102-0954,0.03,0.975,0.00075,510,64,483.7285714,42.62223478
Step4_DQNAgent-20260102-0957,0.03,0.975,0.00075,511,64,162.8,6.221162041
Step4_DQNAgent-20260102-1011,0.03,0.975,0.00075,512,64,406.4428571,153.3131842
Step4_DQNAgent-20260102-1012,0.03,0.975,0.00075,513,64,238.5,37.61715034
Step4_DQNAgent-20260102-1019,0.03,0.975,0.00075,514,64,500,0
Step4_DQNAgent-20260102-1029,0.03,0.975,0.00075,515,64,131.4285714,9.508749998
Step4_DQNAgent-20260102-1034,0.03,0.975,0.00075,516,64,443.5,119.4080339
Step4_DQNAgent-20260102-1046,0.03,0.975,0.00075,517,64,151.2857143,10.02588487
Step4_DQNAgent-20260102-1047,0.03,0.975,0.00075,518,64,500,0
Step4_DQNAgent-20260102-1052,0.03,0.975,0.00075,519,64,500,0
Step4_DQNAgent-20260102-1106,0.03,0.975,0.00075,520,64,347.8571429,64.09686547
Step4_DQNAgent-20260102-1111,0.03,0.975,0.00075,501,128,248.1857143,115.4159302
Step4_DQNAgent-20260102-1118,0.03,0.975,0.00075,502,128,231.2,13.1601129
Step4_DQNAgent-20260102-1118,0.03,0.975,0.00075,503,128,45.52857143,19.83627372
Step4_DQNAgent-20260102-1127,0.03,0.975,0.00075,504,128,127.8285714,5.694537304
Step4_DQNAgent-20260102-1128,0.03,0.975,0.00075,505,128,500,0
Step4_DQNAgent-20260102-1141,0.03,0.975,0.00075,506,128,497.6428571,11.17655162
Step4_DQNAgent-20260102-1144,0.03,0.975,0.00075,507,128,10.72857143,0.969851661
Step4_DQNAgent-20260102-1152,0.03,0.975,0.00075,508,128,121.4714286,4.553558824
Step4_DQNAgent-20260102-1154,0.03,0.975,0.00075,509,128,390,182.1057777
Step4_DQNAgent-20260102-1210,0.03,0.975,0.00075,510,128,142.5,16.54841382
Step4_DQNAgent-20260102-1218,0.03,0.975,0.00075,511,128,38.47142857,14.82153012
Step4_DQNAgent-20260102-1226,0.03,0.975,0.00075,512,128,438.5,10.22566798
Step4_DQNAgent-20260102-1227,0.03,0.975,0.00075,513,128,244.6142857,148.6796453
Step4_DQNAgent-20260102-1238,0.03,0.975,0.00075,514,128,449.3571429,68.77998789
Step4_DQNAgent-20260102-1243,0.03,0.975,0.00075,515,128,297.9857143,76.15801109
Step4_DQNAgent-20260102-1254,0.03,0.975,0.00075,516,128,487.6142857,51.19271512
Step4_DQNAgent-20260102-1300,0.03,0.975,0.00075,517,128,160.2857143,52.77286718
Step4_DQNAgent-20260102-1308,0.03,0.975,0.00075,518,128,500,0
Step4_DQNAgent-20260102-1309,0.03,0.975,0.00075,519,128,500,0
Step4_DQNAgent-20260102-1321,0.03,0.975,0.00075,520,128,192.1714286,5.781674074
Step4_DQNAgent-20260102-1330,0.03,0.975,0.00075,501,256,500,0
Step4_DQNAgent-20260113-0926,0.03,0.975,0.00075,502,256,460.2,91.35013
Step4_DQNAgent-20260102-1339,0.03,0.975,0.00075,503,256,177.4428571,8.731937625
Step4_DQNAgent-20260102-1347,0.03,0.975,0.00075,504,256,500,0
Step4_DQNAgent-20260102-1350,0.03,0.975,0.00075,505,256,499.1857143,5.196957509
Step4_DQNAgent-20260102-1408,0.03,0.975,0.00075,506,256,323.6,108.4028729
Step4_DQNAgent-20260102-1416,0.03,0.975,0.00075,507,256,500,0
Step4_DQNAgent-20260102-1424,0.03,0.975,0.00075,508,256,500,0
Step4_DQNAgent-20260102-1432,0.03,0.975,0.00075,509,256,500,0
Step4_DQNAgent-20260102-1452,0.03,0.975,0.00075,510,256,485.7428571,57.92376411
Step4_DQNAgent-20260102-1452,0.03,0.975,0.00075,511,256,142.3285714,10.19344527
Step4_DQNAgent-20260102-1504,0.03,0.975,0.00075,512,256,500,0
Step4_DQNAgent-20260102-1511,0.03,0.975,0.00075,513,256,134.7857143,30.33898617
Step4_DQNAgent-20260102-1518,0.03,0.975,0.00075,514,256,186.4285714,4.403152859
Step4_DQNAgent-20260102-1519,0.03,0.975,0.00075,515,256,280.1571429,37.97541901
Step4_DQNAgent-20260102-1530,0.03,0.975,0.00075,516,256,500,0
Step4_DQNAgent-20260102-1542,0.03,0.975,0.00075,517,256,500,0
Step4_DQNAgent-20260102-1549,0.03,0.975,0.00075,518,256,109.2285714,2.991279843
Step4_DQNAgent-20260102-1553,0.03,0.975,0.00075,519,256,165.8,7.196427685
Step4_DQNAgent-20260102-1603,0.03,0.975,0.00075,520,256,498.0285714,9.909550125
Step4_DQNAgent-20260102-1616,0.06,0.975,0.00075,501,64,299.1285714,120.3663362
Step4_DQNAgent-20260102-1624,0.06,0.975,0.00075,502,64,173.8571429,4.805608968
Step4_DQNAgent-20260102-1626,0.06,0.975,0.00075,503,64,139.0142857,19.27136503
Step4_DQNAgent-20260102-1631,0.06,0.975,0.00075,504,64,500,0
Step4_DQNAgent-20260102-1631,0.06,0.975,0.00075,505,64,154.5714286,17.48025125
Step4_DQNAgent-20260102-1639,0.06,0.975,0.00075,506,64,252.8142857,7.121983787
Step4_DQNAgent-20260102-1651,0.06,0.975,0.00075,507,64,187.2571429,19.04632377
Step4_DQNAgent-20260102-1652,0.06,0.975,0.00075,508,64,500,0
Step4_DQNAgent-20260102-1658,0.06,0.975,0.00075,509,64,199.2,9.598511789
Step4_DQNAgent-20260102-1710,0.06,0.975,0.00075,510,64,311.3142857,22.1769139
Step4_DQNAgent-20260102-1718,0.06,0.975,0.00075,511,64,122.1142857,5.846959789
Step4_DQNAgent-20260102-1723,0.06,0.975,0.00075,512,64,499.4714286,3.092485956
Step4_DQNAgent-20260102-1727,0.06,0.975,0.00075,513,64,147.0428571,31.17894698
Step4_DQNAgent-20260102-1733,0.06,0.975,0.00075,514,64,178.6428571,3.847209431
Step4_DQNAgent-20260102-1738,0.06,0.975,0.00075,515,64,133.6142857,5.742803838
Step4_DQNAgent-20260102-1743,0.06,0.975,0.00075,516,64,500,0
Step4_DQNAgent-20260102-1752,0.06,0.975,0.00075,517,64,216.3,7.382121259
Step4_DQNAgent-20260102-1757,0.06,0.975,0.00075,518,64,500,0
Step4_DQNAgent-20260102-1803,0.06,0.975,0.00075,519,64,131.8142857,5.54795421
Step4_DQNAgent-20260102-1811,0.06,0.975,0.00075,520,64,131.9285714,4.654710145
Step4_DQNAgent-20260102-1820,0.06,0.975,0.00075,501,128,142.2857143,40.23649476
Step4_DQNAgent-20260102-1824,0.06,0.975,0.00075,502,128,111.3142857,5.311827388
Step4_DQNAgent-20260102-1827,0.06,0.975,0.00075,503,128,500,0
Step4_DQNAgent-20260102-1835,0.06,0.975,0.00075,504,128,282.0285714,149.4900829
Step4_DQNAgent-20260102-1842,0.06,0.975,0.00075,505,128,450.3285714,109.2723624
Step4_DQNAgent-20260102-1855,0.06,0.975,0.00075,506,128,261.0428571,40.63862895
Step4_DQNAgent-20260102-1900,0.06,0.975,0.00075,507,128,245.7,43.26937221
Step4_DQNAgent-20260102-1906,0.06,0.975,0.00075,508,128,500,0
Step4_DQNAgent-20260102-1908,0.06,0.975,0.00075,509,128,259.9285714,5.780067791
Step4_DQNAgent-20260102-1922,0.06,0.975,0.00075,510,128,500,0
Step4_DQNAgent-20260102-1934,0.06,0.975,0.00075,511,128,500,0
Step4_DQNAgent-20260102-1940,0.06,0.975,0.00075,512,128,500,0
Step4_DQNAgent-20260102-1949,0.06,0.975,0.00075,513,128,123.2714286,8.220047669
Step4_DQNAgent-20260102-1954,0.06,0.975,0.00075,514,128,500,0
Step4_DQNAgent-20260102-1955,0.06,0.975,0.00075,515,128,261.3571429,16.28148441
Step4_DQNAgent-20260102-2010,0.06,0.975,0.00075,516,128,203.4714286,14.49208792
Step4_DQNAgent-20260102-2020,0.06,0.975,0.00075,517,128,343.1285714,119.6384937
Step4_DQNAgent-20260102-2027,0.06,0.975,0.00075,518,128,500,0
Step4_DQNAgent-20260102-2028,0.06,0.975,0.00075,519,128,455.5,6.455894317
Step4_DQNAgent-20260102-2042,0.06,0.975,0.00075,520,128,500,0
Step4_DQNAgent-20260102-2054,0.06,0.975,0.00075,501,256,411.7714286,163.124157
Step4_DQNAgent-20260102-2056,0.06,0.975,0.00075,502,256,290.5142857,10.64323106
Step4_DQNAgent-20260102-2104,0.06,0.975,0.00075,503,256,149.9,66.09822777
Step4_DQNAgent-20260102-2106,0.06,0.975,0.00075,504,256,206.7285714,29.37341919
Step4_DQNAgent-20260102-2115,0.06,0.975,0.00075,505,256,500,0
Step4_DQNAgent-20260102-2128,0.06,0.975,0.00075,506,256,500,0
Step4_DQNAgent-20260102-2132,0.06,0.975,0.00075,507,256,145.5,18.45051296
Step4_DQNAgent-20260102-2142,0.06,0.975,0.00075,508,256,500,0
Step4_DQNAgent-20260102-2144,0.06,0.975,0.00075,509,256,454.9,9.782126558
Step4_DQNAgent-20260102-2159,0.06,0.975,0.00075,510,256,500,0
Step4_DQNAgent-20260102-2211,0.06,0.975,0.00075,511,256,252.0571429,76.12712783
Step4_DQNAgent-20260102-2220,0.06,0.975,0.00075,512,256,379.4714286,5.790932391
Step4_DQNAgent-20260102-2226,0.06,0.975,0.00075,513,256,225.7714286,74.16606298
Step4_DQNAgent-20260102-2239,0.06,0.975,0.00075,514,256,22.64285714,8.306685284
Step4_DQNAgent-20260102-2243,0.06,0.975,0.00075,515,256,81.88571429,66.08901851
Step4_DQNAgent-20260102-2254,0.06,0.975,0.00075,516,256,500,0
Step4_DQNAgent-20260102-2254,0.06,0.975,0.00075,517,256,500,0
Step4_DQNAgent-20260102-2311,0.06,0.975,0.00075,518,256,500,0
Step4_DQNAgent-20260102-2313,0.06,0.975,0.00075,519,256,464.1571429,21.18398028
Step4_DQNAgent-20260102-2334,0.06,0.975,0.00075,520,256,500,0
Step4_DQNAgent-20260102-2338,0.015,0.975,0.00152,501,64,306.3428571,150.7493554
Step4_DQNAgent-20260102-2349,0.015,0.975,0.00152,502,64,143.2285714,2.479466697
Step4_DQNAgent-20260102-2351,0.015,0.975,0.00152,503,64,331.9,11.85887251
Step4_DQNAgent-20260103-0001,0.015,0.975,0.00152,504,64,30.07142857,3.773294993
Step4_DQNAgent-20260103-0004,0.015,0.975,0.00152,505,64,340.1142857,27.15066053
Step4_DQNAgent-20260103-0015,0.015,0.975,0.00152,506,64,500,0
Step4_DQNAgent-20260103-0019,0.015,0.975,0.00152,507,64,279.3571429,40.32937098
Step4_DQNAgent-20260103-0029,0.015,0.975,0.00152,508,64,500,0
Step4_DQNAgent-20260103-0031,0.015,0.975,0.00152,509,64,306.0714286,11.45341051
Step4_DQNAgent-20260103-0051,0.015,0.975,0.00152,510,64,259.6142857,4.98079987
Step4_DQNAgent-20260103-0056,0.015,0.975,0.00152,511,64,329.2714286,100.5055679
Step4_DQNAgent-20260103-0105,0.015,0.975,0.00152,512,64,277.6,39.31898851
Step4_DQNAgent-20260103-0105,0.015,0.975,0.00152,513,64,235.5571429,81.60473301
Step4_DQNAgent-20260103-0114,0.015,0.975,0.00152,514,64,303.6285714,75.80674139
Step4_DQNAgent-20260103-0118,0.015,0.975,0.00152,515,64,268.0142857,17.61289532
Step4_DQNAgent-20260103-0132,0.015,0.975,0.00152,516,64,246.6571429,91.80054244
Step4_DQNAgent-20260103-0132,0.015,0.975,0.00152,517,64,500,0
Step4_DQNAgent-20260103-0144,0.015,0.975,0.00152,518,64,500,0
Step4_DQNAgent-20260103-0146,0.015,0.975,0.00152,519,64,233.0428571,181.5792968
Step4_DQNAgent-20260103-0155,0.015,0.975,0.00152,520,64,494.3285714,17.04927433
Step4_DQNAgent-20260103-0206,0.015,0.975,0.00152,501,128,357.7857143,4.816320045
Step4_DQNAgent-20260103-0210,0.015,0.975,0.00152,502,128,377.3,83.07111411
Step4_DQNAgent-20260103-0220,0.015,0.975,0.00152,503,128,500,0
Step4_DQNAgent-20260103-0224,0.015,0.975,0.00152,504,128,500,0
Step4_DQNAgent-20260103-0237,0.015,0.975,0.00152,505,128,74.1,11.65105759
Step4_DQNAgent-20260103-0246,0.015,0.975,0.00152,506,128,432.1285714,101.1272072
Step4_DQNAgent-20260103-0250,0.015,0.975,0.00152,507,128,500,0
Step4_DQNAgent-20260103-0301,0.015,0.975,0.00152,508,128,500,0
Step4_DQNAgent-20260103-0307,0.015,0.975,0.00152,509,128,397.0142857,148.6256556
Step4_DQNAgent-20260103-0324,0.015,0.975,0.00152,510,128,142.1857143,3.415480962
Step4_DQNAgent-20260103-0327,0.015,0.975,0.00152,511,128,279.7571429,22.13687016
Step4_DQNAgent-20260103-0336,0.015,0.975,0.00152,512,128,55.94285714,5.741790946
Step4_DQNAgent-20260103-0339,0.015,0.975,0.00152,513,128,500,0
Step4_DQNAgent-20260103-0350,0.015,0.975,0.00152,514,128,126.6571429,3.978103332
Step4_DQNAgent-20260103-0351,0.015,0.975,0.00152,515,128,486.1571429,65.44586328
Step4_DQNAgent-20260103-0402,0.015,0.975,0.00152,516,128,500,0
Step4_DQNAgent-20260103-0411,0.015,0.975,0.00152,517,128,500,0
Step4_DQNAgent-20260103-0420,0.015,0.975,0.00152,518,128,500,0
Step4_DQNAgent-20260103-0429,0.015,0.975,0.00152,519,128,105.6571429,2.771723107
Step4_DQNAgent-20260103-0441,0.015,0.975,0.00152,520,128,500,0
Step4_DQNAgent-20260103-0444,0.015,0.975,0.00152,501,256,500,0
Step4_DQNAgent-20260103-0500,0.015,0.975,0.00152,502,256,448.6142857,57.51851698
Step4_DQNAgent-20260103-0501,0.015,0.975,0.00152,503,256,260.6428571,8.765249103
Step4_DQNAgent-20260103-0517,0.015,0.975,0.00152,504,256,500,0
Step4_DQNAgent-20260103-0520,0.015,0.975,0.00152,505,256,500,0
Step4_DQNAgent-20260103-0536,0.015,0.975,0.00152,506,256,156.8,105.752082
Step4_DQNAgent-20260103-0541,0.015,0.975,0.00152,507,256,145.9428571,3.752658921
Step4_DQNAgent-20260103-0554,0.015,0.975,0.00152,508,256,207.9857143,4.464119997
Step4_DQNAgent-20260103-0556,0.015,0.975,0.00152,509,256,500,0
Step4_DQNAgent-20260103-0620,0.015,0.975,0.00152,510,256,500,0
Step4_DQNAgent-20260103-0622,0.015,0.975,0.00152,511,256,256.8142857,77.82788572
Step4_DQNAgent-20260103-0642,0.015,0.975,0.00152,512,256,497.6142857,13.94201549
Step4_DQNAgent-20260103-0644,0.015,0.975,0.00152,513,256,134.5714286,3.969783832
Step4_DQNAgent-20260103-0658,0.015,0.975,0.00152,514,256,500,0
Step4_DQNAgent-20260103-0658,0.015,0.975,0.00152,515,256,275.2714286,3.913060288
Step4_DQNAgent-20260103-0714,0.015,0.975,0.00152,516,256,500,0
Step4_DQNAgent-20260103-0716,0.015,0.975,0.00152,517,256,169.7428571,3.323877745
Step4_DQNAgent-20260103-0731,0.015,0.975,0.00152,518,256,500,0
Step4_DQNAgent-20260103-0734,0.015,0.975,0.00152,519,256,500,0
Step4_DQNAgent-20260103-0753,0.015,0.975,0.00152,520,256,10.22857143,0.912945446
Step4_DQNAgent-20260103-0759,0.03,0.975,0.00152,501,64,481.7428571,65.8651622
Step4_DQNAgent-20260103-0810,0.03,0.975,0.00152,502,64,500,0
Step4_DQNAgent-20260103-0810,0.03,0.975,0.00152,503,64,395.0142857,123.0597408
Step4_DQNAgent-20260103-0821,0.03,0.975,0.00152,504,64,424.3428571,133.5971434
Step4_DQNAgent-20260103-0823,0.03,0.975,0.00152,505,64,454.3428571,111.838517
Step4_DQNAgent-20260103-0841,0.03,0.975,0.00152,506,64,292.3571429,13.66228983
Step4_DQNAgent-20260103-0842,0.03,0.975,0.00152,507,64,150.3714286,2.747317801
Step4_DQNAgent-20260103-0851,0.03,0.975,0.00152,508,64,35.91428571,4.600443634
Step4_DQNAgent-20260103-0856,0.03,0.975,0.00152,509,64,486.5571429,63.53033825
Step4_DQNAgent-20260103-0913,0.03,0.975,0.00152,510,64,500,0
Step4_DQNAgent-20260103-0913,0.03,0.975,0.00152,511,64,186.1857143,6.926744973
Step4_DQNAgent-20260103-0925,0.03,0.975,0.00152,512,64,500,0
Step4_DQNAgent-20260103-0927,0.03,0.975,0.00152,513,64,117.9428571,7.504066925
Step4_DQNAgent-20260103-0934,0.03,0.975,0.00152,514,64,483.5142857,53.14152072
Step4_DQNAgent-20260103-0938,0.03,0.975,0.00152,515,64,469.5142857,42.08655804
Step4_DQNAgent-20260103-0952,0.03,0.975,0.00152,516,64,390.2285714,129.7125582
Step4_DQNAgent-20260103-0957,0.03,0.975,0.00152,517,64,200.1571429,93.48760586
Step4_DQNAgent-20260103-1010,0.03,0.975,0.00152,518,64,158.0285714,15.67160437
Step4_DQNAgent-20260103-1012,0.03,0.975,0.00152,519,64,341.2285714,97.01136479
Step4_DQNAgent-20260103-1025,0.03,0.975,0.00152,520,64,457.9,62.29357912
Step4_DQNAgent-20260103-1030,0.03,0.975,0.00152,501,128,92,11.07119815
Step4_DQNAgent-20260103-1038,0.03,0.975,0.00152,502,128,500,0
Step4_DQNAgent-20260103-1044,0.03,0.975,0.00152,503,128,331.3857143,188.2140342
Step4_DQNAgent-20260103-1055,0.03,0.975,0.00152,504,128,500,0
Step4_DQNAgent-20260103-1057,0.03,0.975,0.00152,505,128,500,0
Step4_DQNAgent-20260103-1115,0.03,0.975,0.00152,506,128,500,0
Step4_DQNAgent-20260103-1120,0.03,0.975,0.00152,507,128,286,157.186877
Step4_DQNAgent-20260103-1133,0.03,0.975,0.00152,508,128,479.8142857,73.30665393
Step4_DQNAgent-20260103-1133,0.03,0.975,0.00152,509,128,500,0
Step4_DQNAgent-20260103-1155,0.03,0.975,0.00152,510,128,402.4428571,87.62038832
Step4_DQNAgent-20260103-1158,0.03,0.975,0.00152,511,128,59.8,17.3292486
Step4_DQNAgent-20260103-1208,0.03,0.975,0.00152,512,128,27.24285714,3.9331402
Step4_DQNAgent-20260103-1213,0.03,0.975,0.00152,513,128,331.9857143,170.63499
Step4_DQNAgent-20260103-1222,0.03,0.975,0.00152,514,128,205.5285714,127.2001484
Step4_DQNAgent-20260103-1226,0.03,0.975,0.00152,515,128,125.5428571,32.54872642
Step4_DQNAgent-20260103-1234,0.03,0.975,0.00152,516,128,365.7714286,97.36546343
Step4_DQNAgent-20260103-1244,0.03,0.975,0.00152,517,128,385.0571429,8.044316031
Step4_DQNAgent-20260103-1252,0.03,0.975,0.00152,518,128,500,0
Step4_DQNAgent-20260103-1301,0.03,0.975,0.00152,519,128,192.0714286,4.068419941
Step4_DQNAgent-20260103-1317,0.03,0.975,0.00152,520,128,192.9714286,6.145780036
Step4_DQNAgent-20260103-1318,0.03,0.975,0.00152,501,256,500,0
Step4_DQNAgent-20260103-1336,0.03,0.975,0.00152,502,256,500,0
Step4_DQNAgent-20260103-1336,0.03,0.975,0.00152,503,256,295.7285714,9.806588789
Step4_DQNAgent-20260103-1348,0.03,0.975,0.00152,504,256,432.8714286,155.4753928
Step4_DQNAgent-20260103-1359,0.03,0.975,0.00152,505,256,281.2571429,183.7511272
Step4_DQNAgent-20260103-1411,0.03,0.975,0.00152,506,256,185.2857143,136.0107289
Step4_DQNAgent-20260103-1418,0.03,0.975,0.00152,507,256,500,0
Step4_DQNAgent-20260103-1429,0.03,0.975,0.00152,508,256,469.4714286,110.0730564
Step4_DQNAgent-20260103-1438,0.03,0.975,0.00152,509,256,439.2428571,50.2736613
Step4_DQNAgent-20260103-1455,0.03,0.975,0.00152,510,256,433.4571429,154.1605551
Step4_DQNAgent-20260103-1455,0.03,0.975,0.00152,511,256,44.55714286,51.21262002
Step4_DQNAgent-20260103-1511,0.03,0.975,0.00152,512,256,102.4,89.4290461
Step4_DQNAgent-20260103-1513,0.03,0.975,0.00152,513,256,500,0
Step4_DQNAgent-20260103-1532,0.03,0.975,0.00152,514,256,500,0
Step4_DQNAgent-20260103-1533,0.03,0.975,0.00152,515,256,500,0
Step4_DQNAgent-20260103-1549,0.03,0.975,0.00152,516,256,411.2857143,142.010175
Step4_DQNAgent-20260103-1556,0.03,0.975,0.00152,517,256,500,0
Step4_DQNAgent-20260103-1607,0.03,0.975,0.00152,518,256,500,0
Step4_DQNAgent-20260103-1614,0.03,0.975,0.00152,519,256,15.01428571,3.021318809
Step4_DQNAgent-20260103-1630,0.03,0.975,0.00152,520,256,461.9428571,35.96144194
Step4_DQNAgent-20260103-1639,0.06,0.975,0.00152,501,64,500,0
Step4_DQNAgent-20260103-1649,0.06,0.975,0.00152,502,64,174.8571429,35.58140996
Step4_DQNAgent-20260103-1653,0.06,0.975,0.00152,503,64,187.5285714,6.08445661
Step4_DQNAgent-20260103-1705,0.06,0.975,0.00152,504,64,352.4714286,141.3027875
Step4_DQNAgent-20260103-1706,0.06,0.975,0.00152,505,64,201.6714286,7.701060091
Step4_DQNAgent-20260103-1725,0.06,0.975,0.00152,506,64,500,0
Step4_DQNAgent-20260103-1725,0.06,0.975,0.00152,507,64,343.5714286,125.8843655
Step4_DQNAgent-20260103-1734,0.06,0.975,0.00152,508,64,500,0
Step4_DQNAgent-20260103-1745,0.06,0.975,0.00152,509,64,500,0
Step4_DQNAgent-20260103-1801,0.06,0.975,0.00152,510,64,500,0
Step4_DQNAgent-20260103-1804,0.06,0.975,0.00152,511,64,500,0
Step4_DQNAgent-20260103-1819,0.06,0.975,0.00152,512,64,500,0
Step4_DQNAgent-20260103-1821,0.06,0.975,0.00152,513,64,116.8857143,7.316405943
Step4_DQNAgent-20260103-1827,0.06,0.975,0.00152,514,64,471.7857143,52.8269122
